#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.307,0.00650,0.30701,0.01134,0.24403,3.95200e+09
0.163,0.00675,0.16311,0.00204,0.59862,4.90000e+07
0.310,0.00650,0.31001,0.01165,0.23664,4.24200e+09
0.166,0.00675,0.16633,0.00215,0.59123,5.60000e+07
0.169,0.00675,0.16923,0.00225,0.58385,6.30000e+07
0.313,0.00650,0.31300,0.01195,0.22925,4.55100e+09
0.172,0.00675,0.17223,0.00236,0.57646,7.10000e+07
0.175,0.00675,0.17528,0.00248,0.56907,8.00000e+07
0.178,0.00675,0.17805,0.00259,0.56168,8.90000e+07
0.181,0.00675,0.18113,0.00271,0.55430,1.00000e+08
0.316,0.00650,0.31600,0.01227,0.22187,4.88200e+09
0.184,0.00675,0.18418,0.00283,0.54691,1.12000e+08
0.187,0.00675,0.18718,0.00296,0.53952,1.25000e+08
0.190,0.00675,0.19013,0.00309,0.53214,1.39000e+08
0.319,0.00650,0.31900,0.01259,0.21448,5.23500e+09
0.193,0.00675,0.19302,0.00322,0.52475,1.54000e+08
0.196,0.00675,0.19602,0.00335,0.51736,1.71000e+08
0.199,0.00675,0.19908,0.00350,0.50997,1.90000e+08
0.202,0.00675,0.20203,0.00364,0.50259,2.10000e+08
0.205,0.00675,0.20501,0.00379,0.49520,2.32000e+08
0.208,0.00675,0.20811,0.00394,0.48781,2.57000e+08
0.322,0.00650,0.32200,0.01291,0.20709,5.61200e+09
0.211,0.00675,0.21107,0.00410,0.48042,2.83000e+08
0.214,0.00675,0.21402,0.00425,0.47304,3.11000e+08
0.217,0.00675,0.21702,0.00442,0.46565,3.42000e+08
0.220,0.00675,0.22005,0.00459,0.45826,3.76000e+08
0.325,0.00650,0.32500,0.01324,0.19970,6.01500e+09
0.223,0.00675,0.22301,0.00476,0.45087,4.12000e+08
0.226,0.00675,0.22605,0.00493,0.44349,4.52000e+08
0.229,0.00675,0.22900,0.00511,0.43610,4.94000e+08
0.328,0.00650,0.32800,0.01358,0.19232,6.44600e+09
0.232,0.00675,0.23206,0.00530,0.42871,5.41000e+08
0.235,0.00675,0.23501,0.00548,0.42132,5.90000e+08
0.238,0.00675,0.23802,0.00568,0.41394,6.44000e+08
0.331,0.00650,0.33100,0.01392,0.18493,6.90700e+09
0.241,0.00675,0.24102,0.00587,0.40655,7.02000e+08
0.244,0.00675,0.24404,0.00607,0.39916,7.65000e+08
0.247,0.00675,0.24703,0.00628,0.39178,8.32000e+08
0.334,0.00650,0.33400,0.01426,0.17754,7.40000e+09
0.250,0.00675,0.25001,0.00649,0.38439,9.04000e+08
0.253,0.00675,0.25302,0.00670,0.37700,9.82000e+08
0.256,0.00675,0.25603,0.00692,0.36961,1.06600e+09
0.259,0.00675,0.25900,0.00714,0.36223,1.15500e+09
0.337,0.00650,0.33700,0.01461,0.17016,7.92700e+09
0.262,0.00675,0.26202,0.00737,0.35484,1.25200e+09
0.265,0.00675,0.26501,0.00760,0.34745,1.35500e+09
0.340,0.00650,0.34000,0.01497,0.16277,8.49200e+09
0.268,0.00675,0.26801,0.00784,0.34006,1.46600e+09
0.271,0.00675,0.27102,0.00808,0.33268,1.58500e+09
0.274,0.00675,0.27401,0.00832,0.32529,1.71200e+09
0.343,0.00650,0.34300,0.01533,0.15538,9.09800e+09
0.277,0.00675,0.27701,0.00857,0.31790,1.84800e+09
0.280,0.00675,0.28001,0.00883,0.31051,1.99400e+09
0.283,0.00675,0.28301,0.00909,0.30313,2.15000e+09
0.346,0.00650,0.34600,0.01570,0.14799,9.74900e+09
0.349,0.00650,0.34720,0.01585,0.14061,1.00000e+10
0.352,0.00650,0.34734,0.01587,0.13322,1.00000e+10
0.286,0.00675,0.28600,0.00935,0.29574,2.31600e+09
0.355,0.00650,0.34748,0.01588,0.12583,1.00000e+10
0.358,0.00650,0.34760,0.01590,0.11844,1.00000e+10
0.289,0.00675,0.28901,0.00962,0.28835,2.49500e+09
0.361,0.00650,0.34772,0.01591,0.11106,1.00000e+10
0.367,0.00650,0.34792,0.01594,0.09628,1.00000e+10
0.373,0.00650,0.34810,0.01596,0.08151,1.00000e+10
0.292,0.00675,0.29200,0.00989,0.28097,2.68500e+09
0.370,0.00650,0.34802,0.01595,0.08889,1.00000e+10
0.376,0.00650,0.34817,0.01597,0.07412,1.00000e+10
0.295,0.00675,0.29501,0.01017,0.27358,2.88900e+09
0.364,0.00650,0.34782,0.01593,0.10367,1.00000e+10
0.382,0.00650,0.34830,0.01599,0.05935,1.00000e+10
0.379,0.00650,0.34824,0.01598,0.06673,1.00000e+10
0.298,0.00675,0.29800,0.01046,0.26619,3.10600e+09
0.301,0.00675,0.30100,0.01074,0.25880,3.33800e+09
0.304,0.00675,0.30400,0.01104,0.25142,3.58600e+09
0.160,0.00700,0.16020,0.00194,0.60601,4.20000e+07
0.307,0.00675,0.30700,0.01134,0.24403,3.85100e+09
0.163,0.00700,0.16335,0.00205,0.59862,4.80000e+07
0.310,0.00675,0.31000,0.01164,0.23664,4.13400e+09
0.166,0.00700,0.16619,0.00215,0.59123,5.40000e+07
0.169,0.00700,0.16918,0.00225,0.58385,6.10000e+07
0.313,0.00675,0.31300,0.01195,0.22925,4.43600e+09
0.172,0.00700,0.17227,0.00236,0.57646,6.90000e+07
0.175,0.00700,0.17507,0.00247,0.56907,7.70000e+07
0.178,0.00700,0.17823,0.00259,0.56168,8.70000e+07
0.181,0.00700,0.18111,0.00271,0.55430,9.70000e+07
0.316,0.00675,0.31601,0.01226,0.22187,4.75900e+09
0.184,0.00700,0.18424,0.00283,0.54691,1.09000e+08
0.187,0.00700,0.18709,0.00296,0.53952,1.21000e+08
0.190,0.00700,0.19012,0.00309,0.53214,1.35000e+08
0.319,0.00675,0.31900,0.01258,0.21448,5.10300e+09
0.193,0.00700,0.19309,0.00322,0.52475,1.50000e+08
0.196,0.00700,0.19616,0.00336,0.51736,1.67000e+08
0.199,0.00700,0.19913,0.00350,0.50997,1.85000e+08
0.202,0.00700,0.20201,0.00364,0.50259,2.04000e+08
0.322,0.00675,0.32200,0.01291,0.20709,5.47100e+09
0.205,0.00700,0.20507,0.00379,0.49520,2.26000e+08
0.208,0.00700,0.20800,0.00394,0.48781,2.49000e+08
0.211,0.00700,0.21105,0.00410,0.48042,2.75000e+08
0.214,0.00700,0.21407,0.00426,0.47304,3.03000e+08
0.217,0.00700,0.21705,0.00442,0.46565,3.33000e+08
0.220,0.00700,0.22006,0.00459,0.45826,3.66000e+08
0.325,0.00675,0.32500,0.01324,0.19970,5.86400e+09
0.223,0.00700,0.22302,0.00476,0.45087,4.01000e+08
0.226,0.00700,0.22606,0.00493,0.44349,4.40000e+08
0.229,0.00700,0.22901,0.00511,0.43610,4.81000e+08
0.232,0.00700,0.23202,0.00529,0.42871,5.26000e+08
0.235,0.00700,0.23504,0.00548,0.42132,5.75000e+08
0.328,0.00675,0.32800,0.01357,0.19232,6.28400e+09
0.238,0.00700,0.23801,0.00567,0.41394,6.27000e+08
0.331,0.00675,0.33100,0.01391,0.18493,6.73300e+09
0.241,0.00700,0.24104,0.00587,0.40655,6.84000e+08
0.244,0.00700,0.24404,0.00607,0.39916,7.45000e+08
0.247,0.00700,0.24701,0.00628,0.39178,8.10000e+08
0.250,0.00700,0.25002,0.00649,0.38439,8.81000e+08
0.334,0.00675,0.33400,0.01426,0.17754,7.21400e+09
0.253,0.00700,0.25303,0.00670,0.37700,9.57000e+08
0.256,0.00700,0.25600,0.00692,0.36961,1.03800e+09
0.337,0.00675,0.33700,0.01461,0.17016,7.72800e+09
0.259,0.00700,0.25902,0.00714,0.36223,1.12600e+09
0.262,0.00700,0.26201,0.00737,0.35484,1.22000e+09
0.265,0.00700,0.26501,0.00760,0.34745,1.32100e+09
0.340,0.00675,0.34000,0.01496,0.16277,8.27900e+09
0.268,0.00700,0.26801,0.00783,0.34006,1.42900e+09
0.271,0.00700,0.27101,0.00807,0.33268,1.54500e+09
0.274,0.00700,0.27400,0.00832,0.32529,1.66900e+09
0.343,0.00675,0.34300,0.01533,0.15538,8.87000e+09
0.277,0.00700,0.27700,0.00857,0.31790,1.80200e+09
0.280,0.00700,0.28001,0.00882,0.31051,1.94500e+09
0.346,0.00675,0.34600,0.01569,0.14799,9.50400e+09
0.283,0.00700,0.28301,0.00908,0.30313,2.09700e+09
0.286,0.00700,0.28601,0.00935,0.29574,2.26000e+09
0.289,0.00700,0.28901,0.00962,0.28835,2.43400e+09
0.349,0.00675,0.34825,0.01597,0.14061,1.00000e+10
0.355,0.00675,0.34852,0.01601,0.12583,1.00000e+10
0.361,0.00675,0.34877,0.01604,0.11106,1.00000e+10
0.358,0.00675,0.34865,0.01602,0.11844,1.00000e+10
0.292,0.00700,0.29200,0.00989,0.28097,2.62000e+09
0.352,0.00675,0.34839,0.01599,0.13322,1.00000e+10
0.367,0.00675,0.34898,0.01606,0.09628,1.00000e+10
0.364,0.00675,0.34888,0.01605,0.10367,1.00000e+10
0.295,0.00700,0.29500,0.01017,0.27358,2.81900e+09
0.370,0.00675,0.34907,0.01608,0.08889,1.00000e+10
0.373,0.00675,0.34915,0.01609,0.08151,1.00000e+10
0.376,0.00675,0.34923,0.01610,0.07412,1.00000e+10
0.298,0.00700,0.29801,0.01045,0.26619,3.03200e+09
0.379,0.00675,0.34929,0.01611,0.06673,1.00000e+10
0.382,0.00675,0.34935,0.01611,0.05935,1.00000e+10
0.301,0.00700,0.30101,0.01074,0.25880,3.25900e+09
0.304,0.00700,0.30400,0.01103,0.25142,3.50100e+09
0.160,0.00725,0.16032,0.00195,0.60601,4.10000e+07
0.307,0.00700,0.30700,0.01133,0.24403,3.76000e+09
0.163,0.00725,0.16304,0.00204,0.59862,4.60000e+07
0.310,0.00700,0.31001,0.01164,0.23664,4.03700e+09
0.166,0.00725,0.16644,0.00215,0.59123,5.30000e+07
0.169,0.00725,0.16908,0.00225,0.58385,5.90000e+07
0.313,0.00700,0.31301,0.01195,0.22925,4.33200e+09
0.172,0.00725,0.17225,0.00236,0.57646,6.70000e+07
0.175,0.00725,0.17512,0.00247,0.56907,7.50000e+07
0.178,0.00725,0.17806,0.00258,0.56168,8.40000e+07
0.316,0.00700,0.31600,0.01226,0.22187,4.64700e+09
0.181,0.00725,0.18102,0.00270,0.55430,9.40000e+07
0.184,0.00725,0.18424,0.00283,0.54691,1.06000e+08
0.187,0.00725,0.18716,0.00296,0.53952,1.18000e+08
0.319,0.00700,0.31901,0.01258,0.21448,4.98400e+09
0.190,0.00725,0.19005,0.00308,0.53214,1.31000e+08
0.193,0.00725,0.19310,0.00322,0.52475,1.46000e+08
0.196,0.00725,0.19607,0.00335,0.51736,1.62000e+08
0.199,0.00725,0.19912,0.00350,0.50997,1.80000e+08
0.322,0.00700,0.32200,0.01290,0.20709,5.34300e+09
0.202,0.00725,0.20207,0.00364,0.50259,1.99000e+08
0.205,0.00725,0.20506,0.00379,0.49520,2.20000e+08
0.208,0.00725,0.20807,0.00394,0.48781,2.43000e+08
0.211,0.00725,0.21107,0.00410,0.48042,2.68000e+08
0.214,0.00725,0.21405,0.00425,0.47304,2.95000e+08
0.325,0.00700,0.32501,0.01323,0.19970,5.72800e+09
0.217,0.00725,0.21701,0.00441,0.46565,3.24000e+08
0.220,0.00725,0.22001,0.00458,0.45826,3.56000e+08
0.223,0.00725,0.22304,0.00476,0.45087,3.91000e+08
0.226,0.00725,0.22607,0.00493,0.44349,4.29000e+08
0.328,0.00700,0.32800,0.01357,0.19232,6.13800e+09
0.229,0.00725,0.22902,0.00511,0.43610,4.69000e+08
0.232,0.00725,0.23203,0.00529,0.42871,5.13000e+08
0.235,0.00725,0.23500,0.00548,0.42132,5.60000e+08
0.238,0.00725,0.23805,0.00567,0.41394,6.12000e+08
0.331,0.00700,0.33100,0.01391,0.18493,6.57700e+09
0.241,0.00725,0.24103,0.00587,0.40655,6.67000e+08
0.244,0.00725,0.24400,0.00607,0.39916,7.26000e+08
0.247,0.00725,0.24704,0.00628,0.39178,7.91000e+08
0.250,0.00725,0.25000,0.00648,0.38439,8.59000e+08
0.334,0.00700,0.33400,0.01425,0.17754,7.04700e+09
0.253,0.00725,0.25303,0.00670,0.37700,9.34000e+08
0.256,0.00725,0.25600,0.00691,0.36961,1.01300e+09
0.259,0.00725,0.25901,0.00714,0.36223,1.09900e+09
0.337,0.00700,0.33700,0.01460,0.17016,7.55000e+09
0.262,0.00725,0.26201,0.00736,0.35484,1.19100e+09
0.265,0.00725,0.26502,0.00760,0.34745,1.29000e+09
0.268,0.00725,0.26802,0.00783,0.34006,1.39600e+09
0.271,0.00725,0.27101,0.00807,0.33268,1.50900e+09
0.340,0.00700,0.34000,0.01496,0.16277,8.08800e+09
0.274,0.00725,0.27402,0.00832,0.32529,1.63100e+09
0.277,0.00725,0.27702,0.00857,0.31790,1.76100e+09
0.343,0.00700,0.34300,0.01532,0.15538,8.66500e+09
0.280,0.00725,0.28001,0.00882,0.31051,1.90000e+09
0.283,0.00725,0.28301,0.00908,0.30313,2.04900e+09
0.286,0.00725,0.28600,0.00934,0.29574,2.20800e+09
0.346,0.00700,0.34600,0.01569,0.14799,9.28400e+09
0.289,0.00725,0.28901,0.00961,0.28835,2.37900e+09
0.292,0.00725,0.29200,0.00989,0.28097,2.56100e+09
0.349,0.00700,0.34900,0.01606,0.14061,9.94900e+09
0.352,0.00700,0.34935,0.01610,0.13322,1.00000e+10
0.295,0.00725,0.29501,0.01016,0.27358,2.75600e+09
0.358,0.00700,0.34961,0.01614,0.11844,1.00000e+10
0.361,0.00700,0.34973,0.01615,0.11106,1.00000e+10
0.364,0.00700,0.34984,0.01616,0.10367,1.00000e+10
0.370,0.00700,0.35003,0.01619,0.08889,1.00000e+10
0.367,0.00700,0.34994,0.01618,0.09628,1.00000e+10
0.373,0.00700,0.35011,0.01620,0.08151,1.00000e+10
0.298,0.00725,0.29801,0.01045,0.26619,2.96400e+09
0.376,0.00700,0.35019,0.01621,0.07412,1.00000e+10
0.379,0.00700,0.35026,0.01622,0.06673,1.00000e+10
0.355,0.00700,0.34949,0.01612,0.12583,1.00000e+10
0.301,0.00725,0.30100,0.01074,0.25880,3.18600e+09
0.382,0.00700,0.35032,0.01623,0.05935,1.00000e+10
0.304,0.00725,0.30401,0.01103,0.25142,3.42400e+09
0.160,0.00750,0.16041,0.00195,0.60601,4.00000e+07
0.307,0.00725,0.30700,0.01133,0.24403,3.67700e+09
0.163,0.00750,0.16318,0.00204,0.59862,4.50000e+07
0.310,0.00725,0.31000,0.01163,0.23664,3.94800e+09
0.166,0.00750,0.16619,0.00215,0.59123,5.10000e+07
0.169,0.00750,0.16933,0.00226,0.58385,5.80000e+07
0.313,0.00725,0.31300,0.01194,0.22925,4.23700e+09
0.172,0.00750,0.17218,0.00236,0.57646,6.50000e+07
0.175,0.00750,0.17513,0.00247,0.56907,7.30000e+07
0.178,0.00750,0.17813,0.00259,0.56168,8.20000e+07
0.316,0.00725,0.31600,0.01225,0.22187,4.54600e+09
0.181,0.00750,0.18116,0.00271,0.55430,9.20000e+07
0.184,0.00750,0.18418,0.00283,0.54691,1.03000e+08
0.187,0.00750,0.18718,0.00296,0.53952,1.15000e+08
0.190,0.00750,0.19014,0.00309,0.53214,1.28000e+08
0.319,0.00725,0.31901,0.01257,0.21448,4.87600e+09
0.193,0.00750,0.19305,0.00322,0.52475,1.42000e+08
0.196,0.00750,0.19610,0.00335,0.51736,1.58000e+08
0.199,0.00750,0.19905,0.00349,0.50997,1.75000e+08
0.202,0.00750,0.20208,0.00364,0.50259,1.94000e+08
0.322,0.00725,0.32200,0.01290,0.20709,5.22800e+09
0.205,0.00750,0.20514,0.00379,0.49520,2.15000e+08
0.208,0.00750,0.20808,0.00394,0.48781,2.37000e+08
0.211,0.00750,0.21103,0.00409,0.48042,2.61000e+08
0.214,0.00750,0.21408,0.00425,0.47304,2.88000e+08
0.325,0.00725,0.32501,0.01323,0.19970,5.60500e+09
0.217,0.00750,0.21700,0.00441,0.46565,3.16000e+08
0.220,0.00750,0.22007,0.00458,0.45826,3.48000e+08
0.223,0.00750,0.22308,0.00476,0.45087,3.82000e+08
0.226,0.00750,0.22602,0.00493,0.44349,4.18000e+08
0.229,0.00750,0.22904,0.00511,0.43610,4.58000e+08
0.328,0.00725,0.32800,0.01356,0.19232,6.00700e+09
0.232,0.00750,0.23204,0.00529,0.42871,5.01000e+08
0.235,0.00750,0.23502,0.00548,0.42132,5.47000e+08
0.238,0.00750,0.23801,0.00567,0.41394,5.97000e+08
0.241,0.00750,0.24101,0.00587,0.40655,6.51000e+08
0.331,0.00725,0.33100,0.01390,0.18493,6.43700e+09
0.244,0.00750,0.24405,0.00607,0.39916,7.10000e+08
0.247,0.00750,0.24701,0.00627,0.39178,7.72000e+08
0.250,0.00750,0.25003,0.00648,0.38439,8.40000e+08
0.334,0.00725,0.33400,0.01425,0.17754,6.89700e+09
0.253,0.00750,0.25300,0.00669,0.37700,9.12000e+08
0.256,0.00750,0.25600,0.00691,0.36961,9.90000e+08
0.259,0.00750,0.25900,0.00713,0.36223,1.07400e+09
0.337,0.00725,0.33700,0.01460,0.17016,7.39000e+09
0.262,0.00750,0.26200,0.00736,0.35484,1.16400e+09
0.265,0.00750,0.26501,0.00759,0.34745,1.26100e+09
0.268,0.00750,0.26802,0.00783,0.34006,1.36500e+09
0.271,0.00750,0.27102,0.00807,0.33268,1.47600e+09
0.340,0.00725,0.34000,0.01495,0.16277,7.91700e+09
0.274,0.00750,0.27401,0.00831,0.32529,1.59500e+09
0.277,0.00750,0.27700,0.00856,0.31790,1.72200e+09
0.280,0.00750,0.28001,0.00882,0.31051,1.85900e+09
0.343,0.00725,0.34300,0.01531,0.15538,8.48200e+09
0.283,0.00750,0.28301,0.00908,0.30313,2.00500e+09
0.286,0.00750,0.28600,0.00934,0.29574,2.16100e+09
0.346,0.00725,0.34600,0.01568,0.14799,9.08800e+09
0.289,0.00750,0.28902,0.00961,0.28835,2.32900e+09
0.292,0.00750,0.29200,0.00988,0.28097,2.50700e+09
0.349,0.00725,0.34900,0.01605,0.14061,9.74000e+09
0.295,0.00750,0.29500,0.01016,0.27358,2.69800e+09
0.352,0.00725,0.35023,0.01620,0.13322,1.00000e+10
0.358,0.00725,0.35049,0.01624,0.11844,1.00000e+10
0.298,0.00750,0.29800,0.01044,0.26619,2.90200e+09
0.364,0.00725,0.35072,0.01627,0.10367,1.00000e+10
0.367,0.00725,0.35082,0.01628,0.09628,1.00000e+10
0.355,0.00725,0.35036,0.01622,0.12583,1.00000e+10
0.361,0.00725,0.35061,0.01625,0.11106,1.00000e+10
0.370,0.00725,0.35091,0.01629,0.08889,1.00000e+10
0.373,0.00725,0.35099,0.01630,0.08151,1.00000e+10
0.301,0.00750,0.30100,0.01073,0.25880,3.12000e+09
0.376,0.00725,0.35107,0.01631,0.07412,1.00000e+10
0.382,0.00725,0.35120,0.01633,0.05935,1.00000e+10
0.304,0.00750,0.30400,0.01102,0.25142,3.35300e+09
0.379,0.00725,0.35114,0.01632,0.06673,1.00000e+10
0.307,0.00750,0.30701,0.01132,0.24403,3.60200e+09
0.160,0.00775,0.16045,0.00195,0.60601,3.90000e+07
0.163,0.00775,0.16329,0.00205,0.59862,4.40000e+07
0.310,0.00750,0.31001,0.01163,0.23664,3.86800e+09
0.166,0.00775,0.16635,0.00215,0.59123,5.00000e+07
0.313,0.00750,0.31300,0.01193,0.22925,4.15100e+09
0.169,0.00775,0.16912,0.00225,0.58385,5.60000e+07
0.172,0.00775,0.17205,0.00236,0.57646,6.30000e+07
0.316,0.00750,0.31601,0.01225,0.22187,4.45500e+09
0.175,0.00775,0.17508,0.00247,0.56907,7.10000e+07
0.178,0.00775,0.17816,0.00259,0.56168,8.00000e+07
0.181,0.00775,0.18126,0.00271,0.55430,9.00000e+07
0.184,0.00775,0.18407,0.00283,0.54691,1.00000e+08
0.187,0.00775,0.18715,0.00296,0.53952,1.12000e+08
0.319,0.00750,0.31900,0.01257,0.21448,4.77800e+09
0.190,0.00775,0.19018,0.00309,0.53214,1.25000e+08
0.193,0.00775,0.19315,0.00322,0.52475,1.39000e+08
0.196,0.00775,0.19607,0.00335,0.51736,1.54000e+08
0.199,0.00775,0.19909,0.00349,0.50997,1.71000e+08
0.322,0.00750,0.32200,0.01289,0.20709,5.12400e+09
0.202,0.00775,0.20203,0.00364,0.50259,1.89000e+08
0.205,0.00775,0.20502,0.00378,0.49520,2.09000e+08
0.208,0.00775,0.20803,0.00394,0.48781,2.31000e+08
0.211,0.00775,0.21105,0.00409,0.48042,2.55000e+08
0.214,0.00775,0.21406,0.00425,0.47304,2.81000e+08
0.325,0.00750,0.32501,0.01322,0.19970,5.49400e+09
0.217,0.00775,0.21704,0.00441,0.46565,3.09000e+08
0.220,0.00775,0.22008,0.00458,0.45826,3.40000e+08
0.223,0.00775,0.22306,0.00475,0.45087,3.73000e+08
0.226,0.00775,0.22606,0.00493,0.44349,4.09000e+08
0.328,0.00750,0.32800,0.01355,0.19232,5.88800e+09
0.229,0.00775,0.22907,0.00511,0.43610,4.48000e+08
0.232,0.00775,0.23206,0.00529,0.42871,4.90000e+08
0.235,0.00775,0.23503,0.00548,0.42132,5.35000e+08
0.238,0.00775,0.23803,0.00567,0.41394,5.84000e+08
0.331,0.00750,0.33101,0.01389,0.18493,6.31100e+09
0.241,0.00775,0.24103,0.00587,0.40655,6.37000e+08
0.244,0.00775,0.24402,0.00607,0.39916,6.94000e+08
0.247,0.00775,0.24700,0.00627,0.39178,7.55000e+08
0.250,0.00775,0.25004,0.00648,0.38439,8.22000e+08
0.334,0.00750,0.33400,0.01424,0.17754,6.76200e+09
0.253,0.00775,0.25303,0.00669,0.37700,8.93000e+08
0.256,0.00775,0.25601,0.00691,0.36961,9.69000e+08
0.259,0.00775,0.25903,0.00713,0.36223,1.05200e+09
0.337,0.00750,0.33700,0.01459,0.17016,7.24600e+09
0.262,0.00775,0.26202,0.00736,0.35484,1.14000e+09
0.265,0.00775,0.26502,0.00759,0.34745,1.23500e+09
0.268,0.00775,0.26800,0.00782,0.34006,1.33600e+09
0.271,0.00775,0.27100,0.00806,0.33268,1.44500e+09
0.274,0.00775,0.27400,0.00831,0.32529,1.56200e+09
0.340,0.00750,0.34000,0.01494,0.16277,7.76300e+09
0.277,0.00775,0.27700,0.00856,0.31790,1.68700e+09
0.343,0.00750,0.34300,0.01530,0.15538,8.31800e+09
0.280,0.00775,0.28000,0.00881,0.31051,1.82100e+09
0.283,0.00775,0.28301,0.00907,0.30313,1.96500e+09
0.286,0.00775,0.28600,0.00934,0.29574,2.11800e+09
0.346,0.00750,0.34600,0.01567,0.14799,8.91300e+09
0.289,0.00775,0.28902,0.00961,0.28835,2.28300e+09
0.292,0.00775,0.29201,0.00988,0.28097,2.45800e+09
0.295,0.00775,0.29501,0.01016,0.27358,2.64600e+09
0.349,0.00750,0.34900,0.01604,0.14061,9.55200e+09
0.298,0.00775,0.29800,0.01044,0.26619,2.84600e+09
0.352,0.00750,0.35103,0.01630,0.13322,1.00000e+10
0.301,0.00775,0.30100,0.01073,0.25880,3.06000e+09
0.355,0.00750,0.35116,0.01631,0.12583,1.00000e+10
0.361,0.00750,0.35140,0.01635,0.11106,1.00000e+10
0.358,0.00750,0.35129,0.01633,0.11844,1.00000e+10
0.364,0.00750,0.35151,0.01636,0.10367,1.00000e+10
0.370,0.00750,0.35171,0.01638,0.08889,1.00000e+10
0.373,0.00750,0.35179,0.01640,0.08151,1.00000e+10
0.376,0.00750,0.35187,0.01641,0.07412,1.00000e+10
0.382,0.00750,0.35199,0.01642,0.05935,1.00000e+10
0.379,0.00750,0.35193,0.01641,0.06673,1.00000e+10
0.304,0.00775,0.30400,0.01102,0.25142,3.28900e+09
0.367,0.00750,0.35161,0.01637,0.09628,1.00000e+10
0.307,0.00775,0.30701,0.01132,0.24403,3.53400e+09
0.160,0.00800,0.16045,0.00195,0.60601,3.80000e+07
0.310,0.00775,0.31001,0.01162,0.23664,3.79500e+09
0.163,0.00800,0.16335,0.00205,0.59862,4.30000e+07
0.166,0.00800,0.16648,0.00215,0.59123,4.90000e+07
0.313,0.00775,0.31301,0.01193,0.22925,4.07400e+09
0.169,0.00800,0.16930,0.00225,0.58385,5.50000e+07
0.172,0.00800,0.17228,0.00236,0.57646,6.20000e+07
0.175,0.00800,0.17535,0.00248,0.56907,7.00000e+07
0.316,0.00775,0.31601,0.01224,0.22187,4.37200e+09
0.178,0.00800,0.17815,0.00259,0.56168,7.80000e+07
0.181,0.00800,0.18101,0.00270,0.55430,8.70000e+07
0.184,0.00800,0.18418,0.00283,0.54691,9.80000e+07
0.187,0.00800,0.18707,0.00295,0.53952,1.09000e+08
0.319,0.00775,0.31900,0.01256,0.21448,4.69000e+09
0.193,0.00800,0.19300,0.00321,0.52475,1.35000e+08
0.190,0.00800,0.19017,0.00309,0.53214,1.22000e+08
0.196,0.00800,0.19618,0.00336,0.51736,1.51000e+08
0.199,0.00800,0.19909,0.00349,0.50997,1.67000e+08
0.202,0.00800,0.20208,0.00364,0.50259,1.85000e+08
0.322,0.00775,0.32200,0.01289,0.20709,5.03000e+09
0.205,0.00800,0.20513,0.00379,0.49520,2.05000e+08
0.208,0.00800,0.20806,0.00394,0.48781,2.26000e+08
0.325,0.00775,0.32500,0.01321,0.19970,5.39300e+09
0.211,0.00800,0.21102,0.00409,0.48042,2.49000e+08
0.214,0.00800,0.21409,0.00425,0.47304,2.75000e+08
0.217,0.00800,0.21702,0.00441,0.46565,3.02000e+08
0.220,0.00800,0.22003,0.00458,0.45826,3.32000e+08
0.223,0.00800,0.22307,0.00475,0.45087,3.65000e+08
0.328,0.00775,0.32801,0.01355,0.19232,5.78200e+09
0.226,0.00800,0.22605,0.00493,0.44349,4.00000e+08
0.229,0.00800,0.22904,0.00511,0.43610,4.38000e+08
0.232,0.00800,0.23203,0.00529,0.42871,4.79000e+08
0.235,0.00800,0.23505,0.00548,0.42132,5.24000e+08
0.331,0.00775,0.33100,0.01389,0.18493,6.19700e+09
0.238,0.00800,0.23804,0.00567,0.41394,5.72000e+08
0.241,0.00800,0.24105,0.00586,0.40655,6.24000e+08
0.244,0.00800,0.24404,0.00606,0.39916,6.80000e+08
0.247,0.00800,0.24703,0.00627,0.39178,7.40000e+08
0.334,0.00775,0.33400,0.01423,0.17754,6.64100e+09
0.250,0.00800,0.25003,0.00648,0.38439,8.05000e+08
0.253,0.00800,0.25303,0.00669,0.37700,8.75000e+08
0.256,0.00800,0.25602,0.00691,0.36961,9.50000e+08
0.337,0.00775,0.33700,0.01458,0.17016,7.11700e+09
0.259,0.00800,0.25903,0.00713,0.36223,1.03100e+09
0.262,0.00800,0.26200,0.00735,0.35484,1.11700e+09
0.265,0.00800,0.26500,0.00759,0.34745,1.21000e+09
0.268,0.00800,0.26800,0.00782,0.34006,1.31000e+09
0.271,0.00800,0.27103,0.00806,0.33268,1.41800e+09
0.340,0.00775,0.34000,0.01494,0.16277,7.62600e+09
0.274,0.00800,0.27400,0.00831,0.32529,1.53200e+09
0.277,0.00800,0.27700,0.00855,0.31790,1.65500e+09
0.343,0.00775,0.34300,0.01530,0.15538,8.17200e+09
0.280,0.00800,0.28001,0.00881,0.31051,1.78700e+09
0.283,0.00800,0.28301,0.00907,0.30313,1.92800e+09
0.286,0.00800,0.28601,0.00933,0.29574,2.07900e+09
0.346,0.00775,0.34600,0.01566,0.14799,8.75700e+09
0.289,0.00800,0.28900,0.00960,0.28835,2.24000e+09
0.292,0.00800,0.29201,0.00987,0.28097,2.41300e+09
0.295,0.00800,0.29501,0.01015,0.27358,2.59800e+09
0.349,0.00775,0.34900,0.01603,0.14061,9.38600e+09
0.298,0.00800,0.29801,0.01043,0.26619,2.79500e+09
