#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
1.78000e+05,1.28747304e+03,1.35998379e-03,1.04180437e+01,2.68486549e-02,1.07449019e+04,6.97263033e+01,0.05813067
1.79000e+05,1.28655419e+03,1.36161066e-03,1.04180437e+01,2.68486549e-02,1.07438262e+04,6.97263033e+01,0.05815834
1.80000e+05,1.28563885e+03,1.36323452e-03,1.04180437e+01,2.68486549e-02,1.07427535e+04,6.97263033e+01,0.05818595
1.81000e+05,1.28472698e+03,1.36485540e-03,1.04180437e+01,2.68486549e-02,1.07416839e+04,6.97263033e+01,0.05821347
1.82000e+05,1.28381856e+03,1.36647331e-03,1.04180437e+01,2.68486549e-02,1.07406173e+04,6.97263033e+01,0.05824093
1.83000e+05,1.28291358e+03,1.36808826e-03,1.04180437e+01,2.68486549e-02,1.07395537e+04,6.97263033e+01,0.05826832
1.84000e+05,1.28201200e+03,1.36970027e-03,1.04180437e+01,2.68486549e-02,1.07384932e+04,6.97263033e+01,0.05829563
1.85000e+05,1.28111380e+03,1.37130935e-03,1.04180437e+01,2.68486549e-02,1.07374356e+04,6.97263033e+01,0.05832288
1.86000e+05,1.28021897e+03,1.37291552e-03,1.04180437e+01,2.68486549e-02,1.07363811e+04,6.97263033e+01,0.05835005
1.87000e+05,1.27932747e+03,1.37451879e-03,1.04180437e+01,2.68486549e-02,1.07353294e+04,6.97263033e+01,0.05837716
1.88000e+05,1.27843930e+03,1.37611917e-03,1.04180437e+01,2.68486549e-02,1.07342808e+04,6.97263033e+01,0.05840419
1.89000e+05,1.27755441e+03,1.37771668e-03,1.04180437e+01,2.68486549e-02,1.07332350e+04,6.97263033e+01,0.05843116
