#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
1.80000e+05,8.52825581e+02,2.74138640e-03,4.88795361e+00,4.67968280e-02,1.00797678e+04,3.27143003e+01,0.04619035
1.81000e+05,8.51830180e+02,2.74691617e-03,4.88795361e+00,4.67968280e-02,1.00777490e+04,3.27143003e+01,0.04622633
1.82000e+05,8.50841052e+02,2.75242892e-03,4.88795361e+00,4.67968280e-02,1.00757399e+04,3.27143003e+01,0.04626215
1.83000e+05,8.49858127e+02,2.75792479e-03,4.88795361e+00,4.67968280e-02,1.00737403e+04,3.27143003e+01,0.04629781
1.84000e+05,8.48881335e+02,2.76340392e-03,4.88795361e+00,4.67968280e-02,1.00717501e+04,3.27143003e+01,0.04633332
1.85000e+05,8.47910607e+02,2.76886644e-03,4.88795361e+00,4.67968280e-02,1.00697692e+04,3.27143003e+01,0.04636868
1.86000e+05,8.46945874e+02,2.77431248e-03,4.88795361e+00,4.67968280e-02,1.00677975e+04,3.27143003e+01,0.04640388
1.87000e+05,8.45987071e+02,2.77974218e-03,4.88795361e+00,4.67968280e-02,1.00658350e+04,3.27143003e+01,0.04643894
1.88000e+05,8.45034131e+02,2.78515566e-03,4.88795361e+00,4.67968280e-02,1.00638816e+04,3.27143003e+01,0.04647384
1.89000e+05,8.44086991e+02,2.79055305e-03,4.88795361e+00,4.67968280e-02,1.00619371e+04,3.27143003e+01,0.04650860
